	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1290_AU11-100_AU15-33	3	1	2	6	7	test_extra	id-1290_AU11-100_AU15-33	valence	-0.07608851331996565		0.7937121228824253
id-1290_AU11-100_AU15-33	3	1	2	6	7	test_extra	id-1290_AU11-100_AU15-33	arousal	0.04891404427712077		0.7937121228824253
id-1344_AU2-33_AU20-100_AU24-100	3	1	2	6	8	test	id-1344_AU2-33_AU20-100_AU24-100	valence	-0.4674008675369317		0.6853350784567738
id-1344_AU2-33_AU20-100_AU24-100	3	1	2	6	8	test	id-1344_AU2-33_AU20-100_AU24-100	arousal	0.05163149118140525		0.6853350784567738
id-1323_AU22-66_AU7-100	3	1	2	6	9	train	id-1323_AU22-66_AU7-100	valence	-0.1440246859270778		1.1520062326981133
id-1323_AU22-66_AU7-100	3	1	2	6	9	train	id-1323_AU22-66_AU7-100	arousal	0.07337106641568114		1.1520062326981133
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	3	1	2	6	10	test_extra	id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	valence	-0.30163660637557804		0.8933625448280509
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	3	1	2	6	10	test_extra	id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	arousal	0.05163149118140525		0.8933625448280509
id-1335_AU11-66_AU17-66_AU25-66_AU6-33	3	1	2	6	11	test_extra	id-1335_AU11-66_AU17-66_AU25-66_AU6-33	valence	-0.07608851331996565		2.5355680047177884
id-1335_AU11-66_AU17-66_AU25-66_AU6-33	3	1	2	6	11	test_extra	id-1335_AU11-66_AU17-66_AU25-66_AU6-33	arousal	0.0625012787985432		2.5355680047177884
id-1309_AU11-66_AU24-66	3	1	2	6	12	test	id-1309_AU11-66_AU24-66	valence	-0.5978383189425871		0.7185457480572951
id-1309_AU11-66_AU24-66	3	1	2	6	12	test	id-1309_AU11-66_AU24-66	arousal	0.07065361951139666		0.7185457480572951
id-1344_AU10Open-66	3	1	2	6	13	train	id-1344_AU10Open-66	valence	-0.3722902258869748		1.2020389688514117
id-1344_AU10Open-66	3	1	2	6	13	train	id-1344_AU10Open-66	arousal	0.04347915046855179		1.2020389688514117
id-1380_AU11-66_AU13-33	3	1	2	6	14	test_extra	id-1380_AU11-66_AU13-33	valence	-0.0625012787985432		1.0017776229597075
id-1380_AU11-66_AU13-33	3	1	2	6	14	test_extra	id-1380_AU11-66_AU13-33	arousal	0.057066384989974225		1.0017776229597075
id-1335_AU43-66_AU5-66	3	1	2	6	15	test	id-1335_AU43-66_AU5-66	valence	-0.013587234521422437		0.6103929817545577
id-1335_AU43-66_AU5-66	3	1	2	6	15	test	id-1335_AU43-66_AU5-66	arousal	0.05163149118140525		0.6103929817545577
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	3	1	2	6	16	test_extra	id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	valence	0.024457022138560384		1.5019537552398106
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	3	1	2	6	16	test_extra	id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	arousal	0.13043745140565535		1.5019537552398106
id-1347_AU11-33_AU4-100	3	1	2	6	17	test_extra	id-1347_AU11-33_AU4-100	valence	-0.04347915046855179		2.1604913713290443
id-1347_AU11-33_AU4-100	3	1	2	6	17	test_extra	id-1347_AU11-33_AU4-100	arousal	0.04619659737283628		2.1604913713290443
id-1289_AU10Open-33_AU2-66_AU24-66	3	1	2	6	18	train	id-1289_AU10Open-33_AU2-66_AU24-66	valence	-0.04619659737283628		1.1687558540979808
id-1289_AU10Open-33_AU2-66_AU24-66	3	1	2	6	18	train	id-1289_AU10Open-33_AU2-66_AU24-66	arousal	0.05163149118140525		1.1687558540979808
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	3	1	2	6	19	test	id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	valence	-0.08695830093710358		0.43518769784714095
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	3	1	2	6	19	test	id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	arousal	0.05163149118140525		0.43518769784714095
id-1344_AU20-100_AU22-66_AU7-66	3	1	2	6	20	test_extra	id-1344_AU20-100_AU22-66_AU7-66	valence	-0.2771795842370177		0.8184642170745065
id-1344_AU20-100_AU22-66_AU7-66	3	1	2	6	20	test_extra	id-1344_AU20-100_AU22-66_AU7-66	arousal	0.05163149118140525		0.8184642170745065
id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	3	1	2	6	21	test_extra	id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	valence	-0.19565617710848307		1.8768876113044823
id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	3	1	2	6	21	test_extra	id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	arousal	0.07880596022425011		1.8768876113044823
